Word,Score
fire,0.7088441623831262
system,0.27079439911265496
servic,0.24092736979875917
fighter,0.16725536415781628
extinguish,0.16128195829503714
safeti,0.15729968771985103
light,0.14137060541910662
emerg,0.13937947013151358
secur,0.13141492898114138
exit,0.11349471139280391
provid,0.10951244081761781
inspect,0.1055301702424317
instal,0.10353903495483865
sprinkler,0.0975656290920595
cabinet,0.0935833585168734
facil,0.0935833585168734
mainten,0.07964541150372204
sale,0.07566314092853593
industri,0.07367200564094288
team,0.07367200564094288
compani,0.06968973506575679
train,0.06968973506575679
protect,0.06769859977816374
all,0.06570746449057069
requir,0.06371632920297764
morgantown,0.05973405862779153
talk,0.05376065276501238
test,0.05376065276501238
survey,0.05176951747741933
alarm,0.049778382189826276
equip,0.049778382189826276
properti,0.049778382189826276
eleven,0.047787246902233224
site,0.04579611161464017
staff,0.04579611161464017
toll,0.04380497632704712
annual,0.04181384103945407
complimentari,0.04181384103945407
ensur,0.04181384103945407
suppress,0.03982270575186102
work,0.03982270575186102
design,0.037831570464267966
onli,0.037831570464267966
pittsburgh,0.037831570464267966
profession,0.037831570464267966
technician,0.037831570464267966
commerci,0.035840435176674915
news,0.035840435176674915
agent,0.03384929988908187
workplac,0.03384929988908187
busi,0.03185816460148882
manag,0.03185816460148882
type,0.03185816460148882
ani,0.029867029313895763
build,0.029867029313895763
custom,0.029867029313895763
appoint,0.027875894026302715
backflow,0.027875894026302715
clean,0.027875894026302715
more,0.027875894026302715
oper,0.027875894026302715
process,0.027875894026302715
replac,0.027875894026302715
year,0.027875894026302715
access,0.025884758738709664
area,0.025884758738709664
function,0.025884758738709664
sign,0.025884758738709664
best,0.023893623451116612
care,0.023893623451116612
cloudflar,0.023893623451116612
complet,0.023893623451116612
director,0.023893623451116612
everi,0.023893623451116612
expert,0.023893623451116612
offic,0.023893623451116612
repair,0.023893623451116612
safe,0.023893623451116612
these,0.023893623451116612
batteri,0.02190248816352356
educ,0.02190248816352356
follow,0.02190248816352356
