Word,Score
industri,0.04254519048880814
integr_system,0.04044677206093679
product,0.039570494213691305
electr_servic,0.03843844103593245
industri,0.03612000422269335
commun,0.036052206948997086
emerg_respond_commun_system,0.03471393074204783
scien,0.033657243657218346
safeti,0.033591997467795565
electr_servic,0.03161747599039101
fire_suppress,0.027935585018850698
secur_system,0.027137698222693296
properti,0.023789828558093147
sound,0.023487616946598122
career,0.02348384697641225
data,0.023295278977793793
product,0.022888831529910385
properti_manag,0.022320341915519543
compani,0.022263449794763714
scien,0.021973325088927135
life_safeti_system,0.02182309020518371
acquisit,0.021377889419083713
fire,0.020907476569452885
busi,0.020860757713440106
healthcar,0.02080903600640795
transport,0.020636915292974713
govern,0.02063204660064046
career,0.020609576512707853
hospit,0.020360985782864945
retail,0.020311932702183667
data,0.020263878042121642
commerci_offic,0.01954834405570371
technolog,0.019510396816674005
commerci_offic,0.01835474571996206
secur,0.018331124832235472
peopl,0.017928202571027792
hospit,0.01705418604251857
visionari_compani,0.016996282601111017
retail,0.016469439213904737
healthcar,0.015414941978269377
