Word,Score
secur,0.026602694956411616
ark_system,0.02131449794461068
citi,0.02035434598067032
video,0.018157558543868184
frederick,0.016316918683425143
baltimor,0.016226522408692396
washington,0.01621012364276848
sound,0.01526449604324879
data_commun,0.015200744678877803
dc_area,0.015197705772542506
ann_arundel,0.015127489052025704
secur_alarm_system,0.015076967079302943
innov_design,0.015064275193781979
counti,0.014612203923741907
servic,0.014267173286589404
fire,0.01317768559209499
k-12_school,0.010377803502201976
industri_leader,0.010158118674744112
certif,0.009883437608743974
new_date,0.009845493211923812
