Word,Score
process_pipe,0.058732276083063376
cess_pipe,0.05729207598272271
process_pipe,0.05702281045634274
process_pipe,0.05690794408965449
process_pipe,0.056690010694269294
process_pipe,0.05646257605864044
process_pipe,0.05593533252070836
process_pipe,0.05589859143840387
process_pipe,0.055859121400513696
process_pipe,0.055177073882029776
process_pipe,0.05402562379494944
process_pipe,0.05396982632429936
process_pipe,0.052696696790043164
process_pipe,0.05195461107670592
process_pipe,0.049544931689541626
process_pipe,0.04888293781888605
process_pipe,0.045634945325635015
wisconsin,0.04250572800560304
wisconsin,0.04230416220438011
wisconsin,0.04194681075113638
wisconsin,0.041806526232916794
wisconsin,0.04148684302753244
pipe,0.04100299642052338
wisconsin,0.04057250410291324
wisconsin_offic,0.04042381023121486
wisconsin,0.040167478498110566
wisconsin_offic,0.0401347540930143
wisconsin_offic,0.03844325140761663
wisconsin_offic,0.038420558586748026
weld_shop,0.037363701094425175
weld_shop,0.03719270129275198
wisconsin,0.03686564235836735
weld_shop,0.03680089944795494
weld_shop,0.03677242853927032
weld_shop,0.03644624880905087
weld_shop,0.03644346550281338
weld_shop,0.03627854023493516
pipe,0.03609844629873393
weld_shop,0.03595294188294301
weld_shop,0.035843331345444006
weld_shop,0.035654641947830405
wisconsin,0.03564243143751345
weld_shop,0.03498500472312314
weld_shop,0.03451396712710076
weld_shop,0.03425108259706904
integr_project_deliveri,0.03423521154135605
integr_project_deliveri,0.033632640352802785
preconstruct_servic,0.033325818427663
weld_shop,0.033070220496291075
integr_project_deliveri,0.03261026700799779
integr_project_deliveri,0.03252189770274632
preconstruct_servic,0.03244645660905205
integr_project_deliveri,0.032432582381886337
integr_project_deliveri,0.03216326623569124
weld_shop,0.032100473032843954
wisconsin,0.03205532082035037
servic,0.03203411666193045
project_galleri,0.031850288156068635
pipe,0.03162914648995276
integr_project_deliveri,0.0315531647025466
preconstruct_servic,0.03151730256885456
servic,0.03144577732338568
wisconsin,0.031414603153535406
weld_shop,0.031326770433896096
wisconsin,0.03115903676533254
wisconsin,0.031082437349634513
weld_shop,0.031038875010621043
preconstruct_servic,0.030874382522600857
hvac,0.030842854627106397
integr_project_deliveri,0.030797018210308145
integr_project_deliveri,0.03076952516408732
integr_project_deliveri,0.03066370883330092
weld_shop,0.03041069431177022
hvac,0.03039068150092321
servic,0.030384549328991966
hvac,0.030315117917195784
preconstruct_servic,0.030278734055338517
project_manag,0.030173895453219135
plumb,0.030161385644886785
preconstruct_servic,0.030125080625199432
plumb,0.030022987850846804
recommiss_hvac_equip,0.029964518450174074
wisconsin,0.029863683003110136
valu,0.029833122854353168
wisconsin,0.029785334914699594
excel_servic,0.029779233778744408
servic,0.029770436219564714
valu,0.029750033198608885
hvac,0.02961551782156309
plumb,0.02959364449233519
hvac,0.029575722858058127
hvac,0.02956863556114074
valu,0.029562677155653094
southern_wisconsin,0.02953169182410778
servic,0.029471207308800644
servic,0.029465159836863875
servic,0.02945225425042757
servic,0.029310628663999798
valu,0.029240974527072243
valu,0.029234879381478958
preconstruct_servic,0.029194514463331163
valu,0.029193191061655573
hvac,0.029173251085712493
valu,0.029138458361915327
electr,0.02910467480359886
plumb,0.029030137094676473
hvac,0.028829671211339055
valu,0.02881174357362825
process_pipe,0.028745862988924776
plumb,0.028623982857202
valu,0.028593146755162162
valu,0.028528191202936252
plumb,0.028444346222042224
hvac,0.028426384220679057
valu,0.028404226401879694
plumb,0.028381958091348792
wisconsin,0.02804357610748273
servic,0.028038257290210627
plumb,0.02800225318646509
plumb,0.027944984146942208
weld_shop,0.027799778869849436
valu,0.02777184880957702
plumb,0.027767399041216695
preconstruct_servic,0.027728919206769013
plumb,0.027709041424384448
electr,0.02770459794591256
hvac,0.027689214469363163
hvac,0.027616475705606595
plumb,0.02760455256800095
plumb,0.0275967036586283
plumb,0.027591942046436838
project,0.02753770926055747
electr,0.027533705438934505
electr,0.02709918501989431
plumb,0.027068300628224858
underground_util,0.027063795321292303
electr,0.02705600883516854
electr,0.026987982970754814
sheet_metal_fabric,0.026978991363043978
sheet_metal_fabric,0.026949951220603726
electr,0.026928897250578624
sheet_metal_fabric,0.026895344703343
electr,0.026865335370331363
valu,0.0268023772031854
refriger,0.02674463551058636
hvac,0.026731846600592805
hvac,0.026701571878738114
refriger,0.026692698593577424
sheet_metal_fabric,0.026645425691298703
refriger,0.026624990346225442
sheet_metal_fabric,0.026555145985709225
sheet_metal_fabric,0.02648705118681878
refriger,0.026408569994213885
refriger,0.026404890765025578
sheet_metal_fabric,0.026385894198429724
refriger,0.026314762653802084
refriger,0.02627100392131887
underground_util,0.026224058979351175
refriger,0.026165144153494455
electr,0.02615243382913713
electr,0.026152056122532918
sheet_metal_fabric,0.026141231215969153
sheet_metal_fabric,0.0261393993299432
underground_util,0.026102412872868352
preconstruct_servic,0.02604296707228419
refriger,0.025911289896766297
sheet_metal_fabric,0.02589786591097449
underground_util,0.02587351309737343
pipe,0.025851542898879365
valu,0.02577463425961796
refriger,0.025692801132496508
underground_util,0.02562285182161
weld_shop,0.02548260824277519
process_pipe,0.025466417099249777
electr,0.025425907521289978
sheet_metal_fabric,0.025405809770535796
underground_util,0.02533251738957778
weld_shop,0.025278576993505282
pipe,0.025273379958061278
grunau_compani,0.025228605793962085
sheet_metal_fabric,0.02519333088463984
refriger,0.02519053111012053
electr,0.025127807278472223
hvac,0.025127756871146253
plumb,0.025121687808466756
valu,0.02509144533330971
grunau_compani,0.025089937634315017
wisconsin,0.024951885485053053
valu,0.024942104786749558
electr,0.024930846077870644
electr,0.02492544684187859
